,constructorStandingsId,raceId,constructorId,points,position,positionText,wins,year,round,circuitId,name_x,date,time,url_x,constructorRef,name_y,nationality,url_y
10268,19558,734,66,31.0,1,1,2,1962,6,20,German Grand Prix,1962-08-05,\N,http://en.wikipedia.org/wiki/1962_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10269,19580,735,66,37.0,1,1,3,1962,7,14,Italian Grand Prix,1962-09-16,\N,http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10270,19597,736,66,39.0,1,1,3,1962,8,46,United States Grand Prix,1962-10-07,\N,http://en.wikipedia.org/wiki/1962_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10271,19614,737,66,42.0,1,1,4,1962,9,56,South African Grand Prix,1962-12-29,\N,http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10272,19340,740,66,0.0,6,6,0,1961,3,13,Belgian Grand Prix,1961-06-18,\N,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10273,19333,739,66,0.0,6,6,0,1961,2,39,Dutch Grand Prix,1961-05-22,\N,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10274,19322,738,66,0.0,6,6,0,1961,1,6,Monaco Grand Prix,1961-05-14,\N,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10275,19347,741,66,1.0,5,5,0,1961,4,55,French Grand Prix,1961-07-02,\N,http://en.wikipedia.org/wiki/1961_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10276,19356,742,66,1.0,5,5,0,1961,5,58,British Grand Prix,1961-07-15,\N,http://en.wikipedia.org/wiki/1961_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10277,19366,743,66,1.0,5,5,0,1961,6,20,German Grand Prix,1961-08-06,\N,http://en.wikipedia.org/wiki/1961_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10278,19377,744,66,3.0,5,5,0,1961,7,14,Italian Grand Prix,1961-09-10,\N,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10279,19390,745,66,7.0,5,5,0,1961,8,46,United States Grand Prix,1961-10-08,\N,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10280,18885,761,66,16.0,3,3,1,1959,6,61,German Grand Prix,1959-08-02,\N,http://en.wikipedia.org/wiki/1959_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10281,19127,755,66,8.0,4,4,0,1960,10,60,United States Grand Prix,1960-11-20,\N,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10282,18909,763,66,18.0,3,3,1,1959,8,14,Italian Grand Prix,1959-09-13,\N,http://en.wikipedia.org/wiki/1959_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10283,18897,762,66,18.0,3,3,1,1959,7,62,Portuguese Grand Prix,1959-08-23,\N,http://en.wikipedia.org/wiki/1959_Portuguese_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10284,18873,760,66,14.0,3,3,1,1959,5,58,British Grand Prix,1959-07-18,\N,http://en.wikipedia.org/wiki/1959_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10285,18865,759,66,8.0,3,3,1,1959,4,55,French Grand Prix,1959-07-05,\N,http://en.wikipedia.org/wiki/1959_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10286,18857,758,66,8.0,2,2,1,1959,3,39,Dutch Grand Prix,1959-05-31,\N,http://en.wikipedia.org/wiki/1959_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10287,19056,749,66,6.0,4,4,0,1960,4,39,Dutch Grand Prix,1960-06-06,\N,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10288,19115,754,66,6.0,4,4,0,1960,9,14,Italian Grand Prix,1960-09-04,\N,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10289,18850,757,66,0.0,4,4,0,1959,2,19,Indianapolis 500,1959-05-30,\N,http://en.wikipedia.org/wiki/1959_Indianapolis_500,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10290,18843,756,66,0.0,4,4,0,1959,1,6,Monaco Grand Prix,1959-05-10,\N,http://en.wikipedia.org/wiki/1959_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10291,19927,728,66,36.0,2,2,2,1963,10,56,South African Grand Prix,1963-12-28,\N,http://en.wikipedia.org/wiki/1963_South_African_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10292,19102,753,66,6.0,4,4,0,1960,8,59,Portuguese Grand Prix,1960-08-14,\N,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10293,19090,752,66,6.0,4,4,0,1960,7,9,British Grand Prix,1960-07-16,\N,http://en.wikipedia.org/wiki/1960_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10294,19079,751,66,6.0,4,4,0,1960,6,55,French Grand Prix,1960-07-03,\N,http://en.wikipedia.org/wiki/1960_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10295,19067,750,66,6.0,4,4,0,1960,5,13,Belgian Grand Prix,1960-06-19,\N,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10296,19045,748,66,2.0,5,5,0,1960,3,19,Indianapolis 500,1960-05-30,\N,http://en.wikipedia.org/wiki/1960_Indianapolis_500,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10297,19035,747,66,2.0,5,5,0,1960,2,6,Monaco Grand Prix,1960-05-29,\N,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10298,19030,746,66,0.0,5,5,0,1960,1,25,Argentine Grand Prix,1960-02-07,\N,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10299,17845,775,66,18.0,4,4,0,1958,11,64,Moroccan Grand Prix,1958-10-19,\N,http://en.wikipedia.org/wiki/1958_Moroccan_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10300,17836,774,66,15.0,4,4,0,1958,10,14,Italian Grand Prix,1958-09-07,\N,http://en.wikipedia.org/wiki/1958_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10301,17827,773,66,15.0,4,4,0,1958,9,59,Portuguese Grand Prix,1958-08-24,\N,http://en.wikipedia.org/wiki/1958_Portuguese_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10302,17818,772,66,12.0,4,4,0,1958,8,20,German Grand Prix,1958-08-03,\N,http://en.wikipedia.org/wiki/1958_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10303,17809,771,66,12.0,4,4,0,1958,7,9,British Grand Prix,1958-07-19,\N,http://en.wikipedia.org/wiki/1958_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10304,17800,770,66,10.0,4,4,0,1958,6,55,French Grand Prix,1958-07-06,\N,http://en.wikipedia.org/wiki/1958_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10305,17791,769,66,10.0,4,4,0,1958,5,13,Belgian Grand Prix,1958-06-15,\N,http://en.wikipedia.org/wiki/1958_Belgian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10306,17782,768,66,8.0,4,4,0,1958,4,19,Indianapolis 500,1958-05-30,\N,http://en.wikipedia.org/wiki/1958_Indianapolis_500,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10307,17773,767,66,8.0,4,4,0,1958,3,39,Dutch Grand Prix,1958-05-26,\N,http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10308,17765,766,66,2.0,4,4,0,1958,2,6,Monaco Grand Prix,1958-05-18,\N,http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10309,18921,764,66,18.0,3,3,1,1959,9,63,United States Grand Prix,1959-12-12,\N,http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10310,23196,546,67,1.0,10,10,0,1977,4,43,United States Grand Prix West,1977-04-03,\N,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix_West,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10311,23210,547,67,1.0,10,10,0,1977,5,45,Spanish Grand Prix,1977-05-08,\N,http://en.wikipedia.org/wiki/1977_Spanish_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10312,23226,548,67,1.0,10,10,0,1977,6,6,Monaco Grand Prix,1977-05-22,\N,http://en.wikipedia.org/wiki/1977_Monaco_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10313,23242,549,67,1.0,11,11,0,1977,7,40,Belgian Grand Prix,1977-06-05,\N,http://en.wikipedia.org/wiki/1977_Belgian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10314,23258,550,67,1.0,12,12,0,1977,8,47,Swedish Grand Prix,1977-06-19,\N,http://en.wikipedia.org/wiki/1977_Swedish_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10315,23274,551,67,1.0,12,12,0,1977,9,41,French Grand Prix,1977-07-03,\N,http://en.wikipedia.org/wiki/1977_French_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10316,23290,552,67,1.0,12,12,0,1977,10,9,British Grand Prix,1977-07-16,\N,http://en.wikipedia.org/wiki/1977_British_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10317,23308,553,67,1.0,12,12,0,1977,11,10,German Grand Prix,1977-07-31,\N,http://en.wikipedia.org/wiki/1977_German_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10318,23326,554,67,1.0,12,12,0,1977,12,23,Austrian Grand Prix,1977-08-14,\N,http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10319,23344,555,67,1.0,12,12,0,1977,13,39,Dutch Grand Prix,1977-08-28,\N,http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10320,23362,556,67,1.0,12,12,0,1977,14,14,Italian Grand Prix,1977-09-11,\N,http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10321,23382,557,67,1.0,12,12,0,1977,15,46,United States Grand Prix,1977-10-02,\N,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10322,23402,558,67,1.0,12,12,0,1977,16,48,Canadian Grand Prix,1977-10-09,\N,http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10323,23422,559,67,1.0,12,12,0,1977,17,16,Japanese Grand Prix,1977-10-23,\N,http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10324,22861,560,67,0.0,12,12,0,1976,1,18,Brazilian Grand Prix,1976-01-25,\N,http://en.wikipedia.org/wiki/1976_Brazilian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10325,22874,561,67,2.0,6,6,0,1976,2,30,South African Grand Prix,1976-03-06,\N,http://en.wikipedia.org/wiki/1976_South_African_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10326,22891,562,67,2.0,7,7,0,1976,3,43,United States Grand Prix West,1976-03-28,\N,http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix_West,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10327,22908,563,67,2.0,10,10,0,1976,4,45,Spanish Grand Prix,1976-05-02,\N,http://en.wikipedia.org/wiki/1976_Spanish_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10328,22927,564,67,2.0,9,9,0,1976,5,40,Belgian Grand Prix,1976-05-16,\N,http://en.wikipedia.org/wiki/1976_Belgian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10329,22946,565,67,2.0,9,9,0,1976,6,6,Monaco Grand Prix,1976-05-30,\N,http://en.wikipedia.org/wiki/1976_Monaco_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10330,22965,566,67,2.0,9,9,0,1976,7,47,Swedish Grand Prix,1976-06-13,\N,http://en.wikipedia.org/wiki/1976_Swedish_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10331,22984,567,67,6.0,5,5,0,1976,8,34,French Grand Prix,1976-07-04,\N,http://en.wikipedia.org/wiki/1976_French_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10332,23003,568,67,10.0,4,4,0,1976,9,38,British Grand Prix,1976-07-18,\N,http://en.wikipedia.org/wiki/1976_British_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10333,23022,569,67,10.0,4,4,0,1976,10,20,German Grand Prix,1976-08-01,\N,http://en.wikipedia.org/wiki/1976_German_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10334,23041,570,67,19.0,4,4,1,1976,11,23,Austrian Grand Prix,1976-08-15,\N,http://en.wikipedia.org/wiki/1976_Austrian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10335,23060,571,67,19.0,4,4,1,1976,12,39,Dutch Grand Prix,1976-08-29,\N,http://en.wikipedia.org/wiki/1976_Dutch_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10336,23079,572,67,19.0,5,5,1,1976,13,14,Italian Grand Prix,1976-09-12,\N,http://en.wikipedia.org/wiki/1976_Italian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10337,23098,573,67,19.0,6,6,1,1976,14,48,Canadian Grand Prix,1976-10-03,\N,http://en.wikipedia.org/wiki/1976_Canadian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10338,23117,574,67,20.0,4,4,1,1976,15,46,United States Grand Prix,1976-10-10,\N,http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10339,23136,575,67,20.0,5,5,1,1976,16,16,Japanese Grand Prix,1976-10-24,\N,http://en.wikipedia.org/wiki/1976_Japanese_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10340,22456,576,67,0.0,6,6,0,1975,1,25,Argentine Grand Prix,1975-01-12,\N,http://en.wikipedia.org/wiki/1975_Argentine_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10341,22470,577,67,0.0,7,7,0,1975,2,18,Brazilian Grand Prix,1975-01-26,\N,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10342,22485,578,67,0.0,6,6,0,1975,3,30,South African Grand Prix,1975-03-01,\N,http://en.wikipedia.org/wiki/1975_South_African_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10343,22501,579,67,0.0,9,9,0,1975,4,49,Spanish Grand Prix,1975-04-27,\N,http://en.wikipedia.org/wiki/1975_Spanish_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10344,22518,580,67,0.0,9,9,0,1975,5,6,Monaco Grand Prix,1975-05-11,\N,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10345,22535,581,67,0.0,9,9,0,1975,6,40,Belgian Grand Prix,1975-05-25,\N,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10346,22703,582,67,2.0,9,9,0,1975,7,47,Swedish Grand Prix,1975-06-08,\N,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10347,22720,583,67,2.0,9,9,0,1975,8,39,Dutch Grand Prix,1975-06-22,\N,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10348,22738,584,67,2.0,9,9,0,1975,9,34,French Grand Prix,1975-07-06,\N,http://en.wikipedia.org/wiki/1975_French_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10349,22756,585,67,2.0,10,10,0,1975,10,9,British Grand Prix,1975-07-19,\N,http://en.wikipedia.org/wiki/1975_British_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10350,22775,586,67,2.0,12,12,0,1975,11,20,German Grand Prix,1975-08-03,\N,http://en.wikipedia.org/wiki/1975_German_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10351,22794,587,67,2.0,12,12,0,1975,12,23,Austrian Grand Prix,1975-08-17,\N,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10352,22814,588,67,2.0,12,12,0,1975,13,14,Italian Grand Prix,1975-09-07,\N,http://en.wikipedia.org/wiki/1975_Italian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10353,22834,589,67,2.0,12,12,0,1975,14,46,United States Grand Prix,1975-10-05,\N,http://en.wikipedia.org/wiki/1975_United_States_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10354,22427,603,67,0.0,15,15,0,1974,14,48,Canadian Grand Prix,1974-09-22,\N,http://en.wikipedia.org/wiki/1974_Canadian_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10355,22447,604,67,0.0,15,15,0,1974,15,46,United States Grand Prix,1974-10-06,\N,http://en.wikipedia.org/wiki/1974_United_States_Grand_Prix,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
10356,23213,547,68,0.0,16,16,0,1977,5,45,Spanish Grand Prix,1977-05-08,\N,http://en.wikipedia.org/wiki/1977_Spanish_Grand_Prix,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
10357,23229,548,68,0.0,16,16,0,1977,6,6,Monaco Grand Prix,1977-05-22,\N,http://en.wikipedia.org/wiki/1977_Monaco_Grand_Prix,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
10358,23243,549,68,0.0,15,15,0,1977,7,40,Belgian Grand Prix,1977-06-05,\N,http://en.wikipedia.org/wiki/1977_Belgian_Grand_Prix,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
10359,23259,550,68,0.0,15,15,0,1977,8,47,Swedish Grand Prix,1977-06-19,\N,http://en.wikipedia.org/wiki/1977_Swedish_Grand_Prix,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
10360,23275,551,68,0.0,15,15,0,1977,9,41,French Grand Prix,1977-07-03,\N,http://en.wikipedia.org/wiki/1977_French_Grand_Prix,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
10361,23291,552,68,0.0,15,15,0,1977,10,9,British Grand Prix,1977-07-16,\N,http://en.wikipedia.org/wiki/1977_British_Grand_Prix,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
10362,23309,553,68,0.0,15,15,0,1977,11,10,German Grand Prix,1977-07-31,\N,http://en.wikipedia.org/wiki/1977_German_Grand_Prix,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
10363,23327,554,68,0.0,15,15,0,1977,12,23,Austrian Grand Prix,1977-08-14,\N,http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
10364,23345,555,68,0.0,15,15,0,1977,13,39,Dutch Grand Prix,1977-08-28,\N,http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
10365,23363,556,68,0.0,15,15,0,1977,14,14,Italian Grand Prix,1977-09-11,\N,http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
10366,23383,557,68,0.0,15,15,0,1977,15,46,United States Grand Prix,1977-10-02,\N,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
10367,23403,558,68,0.0,15,15,0,1977,16,48,Canadian Grand Prix,1977-10-09,\N,http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
10368,23423,559,68,0.0,16,16,0,1977,17,16,Japanese Grand Prix,1977-10-23,\N,http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
10369,23295,552,69,0.0,18,18,0,1977,10,9,British Grand Prix,1977-07-16,\N,http://en.wikipedia.org/wiki/1977_British_Grand_Prix,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
10370,23313,553,69,0.0,18,18,0,1977,11,10,German Grand Prix,1977-07-31,\N,http://en.wikipedia.org/wiki/1977_German_Grand_Prix,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
10371,23331,554,69,0.0,18,18,0,1977,12,23,Austrian Grand Prix,1977-08-14,\N,http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
10372,23349,555,69,0.0,18,18,0,1977,13,39,Dutch Grand Prix,1977-08-28,\N,http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
10373,23367,556,69,0.0,20,20,0,1977,14,14,Italian Grand Prix,1977-09-11,\N,http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
10374,23387,557,69,0.0,20,20,0,1977,15,46,United States Grand Prix,1977-10-02,\N,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
10375,23407,558,69,0.0,20,20,0,1977,16,48,Canadian Grand Prix,1977-10-09,\N,http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
10376,23427,559,69,0.0,21,21,0,1977,17,16,Japanese Grand Prix,1977-10-23,\N,http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
10377,23369,556,71,0.0,19,19,0,1977,14,14,Italian Grand Prix,1977-09-11,\N,http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix,apollon,Apollon,Swiss,http://en.wikipedia.org/wiki/Apollon_(Formula_One)
10378,23389,557,71,0.0,19,19,0,1977,15,46,United States Grand Prix,1977-10-02,\N,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix,apollon,Apollon,Swiss,http://en.wikipedia.org/wiki/Apollon_(Formula_One)
10379,23409,558,71,0.0,19,19,0,1977,16,48,Canadian Grand Prix,1977-10-09,\N,http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix,apollon,Apollon,Swiss,http://en.wikipedia.org/wiki/Apollon_(Formula_One)
10380,23429,559,71,0.0,20,20,0,1977,17,16,Japanese Grand Prix,1977-10-23,\N,http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix,apollon,Apollon,Swiss,http://en.wikipedia.org/wiki/Apollon_(Formula_One)
10381,23368,556,70,0.0,18,18,0,1977,14,14,Italian Grand Prix,1977-09-11,\N,http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix,boro,Boro,Dutch,http://en.wikipedia.org/wiki/Boro_(Formula_One)
10382,23388,557,70,0.0,18,18,0,1977,15,46,United States Grand Prix,1977-10-02,\N,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix,boro,Boro,Dutch,http://en.wikipedia.org/wiki/Boro_(Formula_One)
10383,23408,558,70,0.0,18,18,0,1977,16,48,Canadian Grand Prix,1977-10-09,\N,http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix,boro,Boro,Dutch,http://en.wikipedia.org/wiki/Boro_(Formula_One)
10384,23428,559,70,0.0,19,19,0,1977,17,16,Japanese Grand Prix,1977-10-23,\N,http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix,boro,Boro,Dutch,http://en.wikipedia.org/wiki/Boro_(Formula_One)
10385,22912,563,70,0.0,16,16,0,1976,4,45,Spanish Grand Prix,1976-05-02,\N,http://en.wikipedia.org/wiki/1976_Spanish_Grand_Prix,boro,Boro,Dutch,http://en.wikipedia.org/wiki/Boro_(Formula_One)
